restaurant_name,review_text
Sushi Lyon,We left feeling underwhelmed by dishes that barely scratched the surface of the cuisine. The ramen broth had clearly been made from a concentrate rather than proper stock. Not the evening we had been looking forward to.
Sushi Lyon,"A friend who grew up in Asia said this reminded her of home, which says everything. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite. The pacing of the meal was exactly right - unhurried but never dragging. We left already looking at dates for a return visit."
Sushi Lyon,The teppanyaki show was entertaining and the food was just as impressive. The pacing of the meal was exactly right - unhurried but never dragging. Do not miss it if you are anywhere near Lyon.
Sushi Lyon,The teppanyaki show was entertaining and the food was just as impressive. The kitchen showed real understanding of flavour balance across every course. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Sushi Lyon,The pacing of the meal was exactly right - unhurried but never dragging. Rare to find this level of authenticity in a French city - hugely impressive. The gyoza had a perfect crispy base and the filling was fragrant and well-balanced.
Sushi Lyon,The sushi was impeccably fresh and the chef clearly takes sourcing seriously. The sommelier recommended an expensive wine that did not suit the food at all. We would come back but would lower our expectations from those set by the reviews.
Sushi Lyon,"A friend who grew up in Asia said this reminded her of home, which says everything. Basic errors - wrong dishes, forgotten items - suggest training issues in the front of house. We would come back but would lower our expectations from those set by the reviews."
Sushi Lyon,Best Asian food we have had outside of Paris and honestly it rivals Paris too. Every dish arrived beautifully presented without feeling overthought or fussy. Do not miss it if you are anywhere near Lyon.
Sushi Lyon,The teppanyaki show was entertaining and the food was just as impressive. There is a real sense that the team here take pride in their work without any hint of arrogance. Exactly what a great restaurant should be. Cannot wait to go back.
Sushi Lyon,The flavours here are authentic and bold - a lovely change of pace in Lyon. Nobody came to check on us between ordering and the arrival of the mains. A competent meal without anything memorable to make it truly stand out.
Sushi Lyon,The teppanyaki show was entertaining and the food was just as impressive. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite. Do not miss it if you are anywhere near Lyon.
Sushi Lyon,"A friend who grew up in Asia said this reminded her of home, which says everything. The laksa was the real deal - coconut-rich broth with perfectly cooked noodles. Small details impressed us: the quality of the butter, the temperature of the plates, the attentiveness without intrusion. A restaurant we will be coming back to without any hesitation."
Sushi Lyon,The sushi was impeccably fresh and the chef clearly takes sourcing seriously. The table we were given was too close to the kitchen and the noise was intrusive. We would come back but would lower our expectations from those set by the reviews.
Sushi Lyon,"A friend who grew up in Asia said this reminded her of home, which says everything. We were made to feel hurried throughout the meal, particularly toward the end. Not a disappointment exactly, just not the revelation we hoped it would be."
